id,name,picture,permalink,total_items_in_this_category,path_from_root,children_categories,attribute_types,meta_categ_id,attributable,date_created,settings.adult_content,settings.buying_allowed,settings.buying_modes,settings.catalog_domain,settings.coverage_areas,settings.currencies,settings.fragile,settings.immediate_payment,settings.item_conditions,settings.items_reviews_allowed,settings.listing_allowed,settings.max_description_length,settings.max_pictures_per_item,settings.max_pictures_per_item_var,settings.max_sub_title_length,settings.max_title_length,settings.maximum_price,settings.minimum_price,settings.mirror_category,settings.mirror_master_category,settings.mirror_slave_categories,settings.price,settings.reservation_allowed,settings.restrictions,settings.rounded_address,settings.seller_contact,settings.shipping_modes,settings.shipping_options,settings.shipping_profile,settings.show_contact_information,settings.simple_shipping,settings.stock,settings.sub_vertical,settings.subscribable,settings.tags,settings.vertical,settings.vip_subdomain,settings.buyer_protection_programs,settings.status
MLA10405,Recitales,http://resources.mlstatic.com/category/images/95dc7cce-1250-446e-935f-d71df28532ff.png,,688,"[{'id': 'MLA2547', 'name': 'Entradas para Eventos'}, {'id': 'MLA10405', 'name': 'Recitales'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-CONCERT_TICKETS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,tickets,False,[],entertainment,articulo,[],enabled
MLA10513,Otras Entradas,,,213,"[{'id': 'MLA2547', 'name': 'Entradas para Eventos'}, {'id': 'MLA10513', 'name': 'Otras Entradas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-EVENT_TICKETS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,tickets,False,['others'],entertainment,articulo,[],enabled
MLA10512,Entradas de Colección,,,1808,"[{'id': 'MLA2547', 'name': 'Entradas para Eventos'}, {'id': 'MLA10512', 'name': 'Entradas de Colección'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-EVENT_TICKETS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,tickets,False,[],entertainment,articulo,[],enabled
MLA10451,Teatro,http://resources.mlstatic.com/category/images/fe428771-20f3-4676-9ebc-c25a54efe67e.png,,76,"[{'id': 'MLA2547', 'name': 'Entradas para Eventos'}, {'id': 'MLA10451', 'name': 'Teatro'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-THEATER_TICKETS,not_allowed,['ARS'],False,required,['new'],False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,tickets,False,[],entertainment,articulo,[],enabled
MLA5230,Circulares,,,2437,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA455277', 'name': 'Corte'}, {'id': 'MLA443024', 'name': 'Sierras'}, {'id': 'MLA5230', 'name': 'Circulares'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRIC_CIRCULAR_SAWS,not_allowed,['ARS'],True,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA5232,De Mano,,,9726,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA455276', 'name': 'Perforación'}, {'id': 'MLA437468', 'name': 'Taladros'}, {'id': 'MLA5232', 'name': 'De Mano'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRIC_DRILLS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA433705,Equipos para Pintar,,,1541,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA433705', 'name': 'Equipos para Pintar'}]",[],attributes,,False,2019-05-23T10:22:21.000Z,False,True,"['buy_it_now', 'auction']",MLA-PAINT_MACHINES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372028,Combinadas,,,4523,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA46003', 'name': 'Sets de Herramientas'}, {'id': 'MLA372028', 'name': 'Combinadas'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-COMBINED_TOOL_SETS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'me1', 'me2', 'custom']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA431206,Pistolas Infrarrojas,,,1234,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5976', 'name': 'Testers y Equipos de Medición'}, {'id': 'MLA431206', 'name': 'Pistolas Infrarrojas'}]",[],attributes,,False,2019-02-27T08:39:23.000Z,False,True,"['buy_it_now', 'auction']",MLA-INFRARED_THERMOMETERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA412454,Prensas Sargento,,,2276,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA412454', 'name': 'Prensas Sargento'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-BAR_CLAMPS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],books,articulo,"['delivered', 'undelivered']",enabled
MLA372030,Sets de Destornilladores,,,5629,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA46003', 'name': 'Sets de Herramientas'}, {'id': 'MLA372030', 'name': 'Sets de Destornilladores'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SCREWDRIVERS_SETS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA371993,Engrapadoras y Clavadoras,,,1234,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA455252', 'name': 'Fijación'}, {'id': 'MLA371993', 'name': 'Engrapadoras y Clavadoras'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MANUAL_STAPLERS_AND_BRAD_NAILERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372109,Cajas de Herramientas,,,3879,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA372059', 'name': 'Cajas y Organizadores'}, {'id': 'MLA372109', 'name': 'Cajas de Herramientas'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TOOL_BOXES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'me2', 'not_specified', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA411026,Flores de Ducha,,,6829,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA411920', 'name': 'Baños y Sanitarios'}, {'id': 'MLA4334', 'name': 'Grifería para Baño'}, {'id': 'MLA74507', 'name': 'Duchadores'}, {'id': 'MLA411026', 'name': 'Flores de Ducha'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SHOWER_HEADS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA412370,,['MLA412370'],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,faucets,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA413242,Protección de Superficies,,,12411,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA403700', 'name': 'Pinturería'}, {'id': 'MLA48895', 'name': 'Pinturas'}, {'id': 'MLA413242', 'name': 'Protección de Superficies'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SURFACES_PROTECTIVE_PAINTS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA443207,Caladoras,,,2351,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA455277', 'name': 'Corte'}, {'id': 'MLA443024', 'name': 'Sierras'}, {'id': 'MLA443207', 'name': 'Caladoras'}]",[],attributes,,False,2020-04-03T20:42:31.378Z,False,True,"['buy_it_now', 'auction']",MLA-JIG_SAWS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA413968,Extractores para Baños,,,1539,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA411920', 'name': 'Baños y Sanitarios'}, {'id': 'MLA413968', 'name': 'Extractores para Baños'}]",[],attributes,,False,2018-05-10T10:46:22.000Z,False,True,"['buy_it_now', 'auction']",MLA-BATHROOM_EXHAUST_FANS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA413410,Sets de Llaves,,,7985,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA46003', 'name': 'Sets de Herramientas'}, {'id': 'MLA413410', 'name': 'Sets de Llaves'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-WRENCH_SETS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA10104,Lijadoras,,,4138,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA455275', 'name': 'Lijado, Desbaste y Pulido'}, {'id': 'MLA10104', 'name': 'Lijadoras'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SANDER_MACHINES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA411422,Medidores,,,1580,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA2467', 'name': 'Electricidad'}, {'id': 'MLA435347', 'name': 'Tableros y Medidores'}, {'id': 'MLA411422', 'name': 'Medidores'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRICITY_METERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372006,Nivel Láser,,,1823,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5976', 'name': 'Testers y Equipos de Medición'}, {'id': 'MLA455206', 'name': 'Niveles'}, {'id': 'MLA372006', 'name': 'Nivel Láser'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-LASER_LEVELS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA53260,Griferías,,,10101,"[{'id': 'MLA1574', 'name': 'Hogar, Muebles y Jardín'}, {'id': 'MLA436380', 'name': 'Muebles para el Hogar'}, {'id': 'MLA454690', 'name': 'Mobiliario para Cocinas'}, {'id': 'MLA53260', 'name': 'Griferías'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['auction', 'buy_it_now']",MLA-KITCHEN_FAUCETS,not_allowed,['ARS'],False,required,"['not_specified', 'new', 'used']",False,True,50000,12,10,70,60,,33,MLA411980,,['MLA411980'],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,faucets,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA357155,Manijas y Picaportes de Puerta,,,5583,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA30088', 'name': 'Aberturas'}, {'id': 'MLA321152', 'name': 'Herrajes'}, {'id': 'MLA357155', 'name': 'Manijas y Picaportes de Puerta'}]",[],none,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-DOOR_HANDLES,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372118,Máscaras para Soldar,,,1978,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5227', 'name': 'Accesorios para Herramientas'}, {'id': 'MLA455231', 'name': 'Soldado'}, {'id': 'MLA372118', 'name': 'Máscaras para Soldar'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-WELDING_MASKS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['not_specified', 'custom', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA30803,Atornillador y Destornillador,,,3206,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA30803', 'name': 'Atornillador y Destornillador'}]",[],variations,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-ELECTRIC_SCREWDRIVERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA30810,Multímetros,,,5220,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5976', 'name': 'Testers y Equipos de Medición'}, {'id': 'MLA455200', 'name': 'Medidores de Electricidad'}, {'id': 'MLA30810', 'name': 'Multímetros'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-MULTIMETERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA435492,,['MLA435492'],required,not_allowed,[],False,not_allowed,"['custom', 'me1', 'me2', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA417758,Griferías Convencionales,,,14430,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA1500', 'name': 'Construcción'}, {'id': 'MLA411920', 'name': 'Baños y Sanitarios'}, {'id': 'MLA4334', 'name': 'Grifería para Baño'}, {'id': 'MLA417758', 'name': 'Griferías Convencionales'}]",[],variations,,False,2018-09-13T11:22:09.000Z,False,True,"['buy_it_now', 'auction']",MLA-BATHROOM_FAUCETS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,MLA417760,,['MLA417760'],required,not_allowed,[],False,not_allowed,"['me1', 'me2', 'custom', 'not_specified']","['carrier', 'custom']",optional,False,optional,required,faucets,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA401912,Niveladores de Porcelanato,,,549,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5235', 'name': 'Herramientas Manuales'}, {'id': 'MLA455257', 'name': 'Albañilería'}, {'id': 'MLA401912', 'name': 'Niveladores de Porcelanato'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-TILE_LEVELER_SPACERS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me1', 'me2']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
MLA372941,Estaciones de Soldado,,,395,"[{'id': 'MLA407134', 'name': 'Herramientas y Construcción'}, {'id': 'MLA5228', 'name': 'Herramientas Eléctricas'}, {'id': 'MLA455278', 'name': 'Soldadura'}, {'id': 'MLA372941', 'name': 'Estaciones de Soldado'}]",[],attributes,,False,2018-04-25T08:12:56.000Z,False,True,"['buy_it_now', 'auction']",MLA-SOLDERING_STATIONS,not_allowed,['ARS'],False,required,"['new', 'used', 'not_specified']",False,True,50000,12,10,70,60,,33,,,[],required,not_allowed,[],False,not_allowed,"['custom', 'not_specified', 'me2', 'me1']","['carrier', 'custom']",optional,False,optional,required,building,False,[],home_industries,articulo,"['delivered', 'undelivered']",enabled
